model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn2,train,6000,128.83,69.1,98.0,1000.27,13.4,0.0,5.09,-0.99,5.06
cnn2,train,6000,129.56,69.6,94.6,1000.27,12.5,0.0,5.11,-0.89,4.56
cnn2,train,6000,130.2,68.6,96.5,1000.27,13.1,0.0,5.09,-0.96,4.9
cnn2,train,6000,130.93,68.6,100.0,1000.27,13.3,0.0,5.1,-0.93,4.75
cnn2,train,6000,131.6,69.1,89.7,1000.27,13.0,0.0,5.08,-1.04,5.13
cnn2,train,6000,132.32,69.1,99.5,1000.27,13.3,0.0,5.09,-1.0,5.11
cnn2,train,6000,133.08,69.1,94.1,1000.21,12.8,0.0,5.09,-1.01,5.16
cnn2,train,6000,133.77,70.1,97.0,1000.27,13.0,0.0,5.1,-0.94,4.79
cnn2,train,6000,134.42,69.1,98.5,1000.27,13.4,0.0,5.09,-0.95,4.84
cnn2,train,6000,135.09,69.6,91.9,1000.27,13.0,0.0,5.09,-0.96,4.89
cnn2,train,6000,135.78,70.6,99.0,1000.27,13.5,0.0,5.09,-1.03,5.25
cnn2,train,6000,136.51,70.1,94.6,1000.27,12.8,0.0,5.08,-1.02,5.2
cnn2,train,6000,137.16,70.1,97.5,1000.27,13.2,0.0,5.1,-0.94,4.77
cnn2,train,6000,137.92,68.1,98.0,1000.27,13.1,0.0,5.09,-0.76,3.9
cnn2,train,6000,138.59,69.1,96.5,1000.27,13.2,0.0,5.09,-0.99,5.03
cnn2,train,6000,139.35,69.6,99.0,1000.21,13.3,0.0,5.09,-0.94,4.79
cnn2,train,6000,140.03,69.6,91.5,1000.27,12.9,0.0,5.08,-0.97,4.97
cnn2,train,6000,140.71,69.6,99.5,1000.27,13.3,0.0,5.09,-0.94,4.79
cnn2,train,6000,141.44,69.1,93.3,1000.27,12.7,0.0,5.08,-1.0,5.07
cnn2,train,6000,142.09,68.6,97.5,1000.21,13.1,0.0,5.08,-1.03,5.24
cnn2,train,6000,142.84,69.1,99.0,1000.27,13.4,0.0,5.08,-0.97,5.02
cnn2,train,6000,143.49,68.6,91.6,1000.21,13.0,0.0,5.11,-0.89,4.53
cnn2,train,6000,144.17,69.1,99.0,1000.27,13.5,0.0,5.08,-1.0,5.09
cnn2,train,6000,144.85,69.1,92.5,1000.21,12.7,0.0,5.08,-1.03,5.25
cnn2,train,6000,145.49,69.1,97.5,1000.21,13.3,0.0,5.09,-0.95,4.83
cnn2,train,6000,146.21,69.1,98.5,1000.21,13.5,0.0,5.09,-0.89,4.52
cnn2,train,6000,146.86,70.1,92.2,1000.27,13.0,0.0,5.1,-0.93,4.72
cnn2,train,6000,147.48,69.1,99.5,1000.27,13.4,0.0,5.09,-0.97,4.93
cnn2,train,6000,148.19,68.6,93.8,1000.27,12.7,0.0,5.08,-1.03,5.2
cnn2,train,6000,148.9,70.1,97.0,1000.21,13.1,0.0,5.09,-0.94,4.79
cnn2,train,6000,149.64,68.1,99.5,1000.27,13.1,0.0,5.11,-0.89,4.54
cnn2,train,6000,150.33,69.6,94.5,1000.27,13.2,0.0,5.08,-1.02,5.21
cnn2,train,6000,151.1,69.6,99.5,1000.27,13.2,0.0,5.09,-0.95,4.83
cnn2,train,6000,151.83,70.1,92.4,1000.21,13.0,0.0,5.08,-1.04,5.31
cnn2,train,6000,152.53,69.6,99.5,1000.21,13.5,0.0,5.09,-0.99,5.11
cnn2,train,6000,153.27,69.6,92.9,1000.27,12.8,0.0,5.1,-0.77,3.93
cnn2,train,6000,153.9,69.1,97.0,1000.21,13.2,0.0,5.08,-1.05,5.34
cnn2,train,6000,154.58,69.1,100.0,1000.27,13.5,0.0,5.09,-0.98,4.99
cnn2,train,6000,155.27,69.6,92.2,1000.27,12.9,0.0,5.1,-0.86,4.42
cnn2,train,6000,156.0,69.6,99.5,1000.27,13.4,0.0,5.09,-0.95,4.81
cnn2,train,6000,156.64,69.1,92.7,1000.27,12.8,0.0,5.08,-1.03,5.25
cnn2,train,6000,157.36,70.1,98.5,1000.21,13.3,0.0,5.09,-0.96,4.92
cnn2,train,6000,158.08,69.1,98.0,1000.21,13.1,0.0,5.09,-0.86,4.43
cnn2,train,6000,158.69,69.6,95.1,1000.21,13.1,0.0,5.08,-1.01,5.12
cnn2,train,6000,159.36,69.1,99.5,1000.27,13.4,0.0,5.09,-1.02,5.2
cnn2,train,6000,160.08,69.6,93.6,1000.21,12.9,0.0,5.08,-1.05,5.34
cnn2,train,6000,160.77,70.1,99.5,1000.27,13.5,0.0,5.08,-1.04,5.09
cnn2,train,6000,161.52,70.1,90.2,1000.27,12.6,0.0,5.08,-1.03,5.22
cnn2,train,6000,162.24,70.6,97.0,1000.27,13.2,0.0,5.09,-1.03,5.24
cnn2,train,6000,162.87,70.1,99.0,1000.27,13.3,0.0,5.08,-1.01,5.16
cnn2,train,6000,163.56,69.6,93.0,1000.27,13.0,0.0,5.08,-1.02,5.2
cnn2,train,6000,164.26,70.6,100.0,1000.27,13.5,0.0,5.09,-1.01,5.15
cnn2,train,6000,164.98,69.1,93.4,1000.21,12.7,0.0,5.1,-0.88,4.48
cnn2,train,6000,165.61,70.6,90.5,1000.27,13.0,0.0,5.08,-0.92,4.66
cnn2,train,6000,166.29,69.1,86.5,1000.27,12.9,0.0,5.08,-1.01,5.17
cnn2,train,6000,167.0,69.6,91.2,1000.21,12.9,0.0,5.12,-0.81,4.15
cnn2,train,6000,167.61,70.1,90.0,1000.21,13.0,0.0,5.1,-0.97,4.62
cnn2,train,6000,168.26,70.1,90.3,1000.21,13.1,0.0,5.11,-0.86,4.42
cnn2,train,6000,168.9,69.1,90.5,1000.27,13.0,0.0,5.08,-0.99,5.03
cnn2,train,6000,169.59,69.6,89.2,1000.21,13.0,0.0,5.1,-0.9,4.61
cnn2,train,6000,170.22,68.6,88.6,1000.21,13.1,0.0,5.09,-0.98,5.0
cnn2,train,6000,170.85,70.1,92.9,1000.21,13.0,0.0,5.12,-0.99,4.03
cnn2,train,6000,171.51,68.6,89.8,1000.27,13.2,0.0,5.08,-1.02,5.22
cnn2,train,6000,172.16,70.1,90.4,1000.27,13.1,0.0,5.12,-0.94,4.76
cnn2,train,6000,172.78,69.6,93.6,1000.21,13.1,0.0,5.1,-0.94,4.51
cnn2,train,6000,173.43,70.6,88.0,1000.27,13.2,0.0,5.09,-0.97,4.98
cnn2,train,6000,174.04,69.6,87.5,1000.27,13.1,0.0,5.09,-0.79,4.02
cnn2,train,6000,174.67,69.6,93.7,1000.21,13.0,0.0,5.08,-1.0,5.08
cnn2,train,6000,175.33,69.1,85.4,1000.21,12.9,0.0,5.08,-1.0,5.11
cnn2,train,6000,175.98,69.6,88.2,1000.27,12.6,0.0,5.1,-0.92,4.71
cnn2,train,6000,176.69,69.6,91.5,1000.21,13.1,0.0,5.05,-1.31,6.63
cnn2,train,6000,177.32,69.6,88.5,1000.21,13.0,0.0,5.08,-0.99,5.04
cnn2,train,6000,177.96,70.1,87.7,1000.27,12.7,0.0,5.07,-1.08,5.49
cnn2,train,6000,178.64,70.1,90.1,1000.21,13.0,0.0,5.08,-0.93,4.72
