model,mode,samples,realtive time(sec),temperature (Celcius),cpu load(pct),cpu freq(Hz),ram usage(pct),swap usage(pct),voltage,current,power
cnn,train,6000,3832.75,75.9,86.2,1500.35,20.5,0.0,5.07,-1.03,5.22
cnn,train,6000,3833.64,75.9,83.1,1500.35,20.5,0.0,5.05,-0.98,4.95
cnn,train,6000,3834.45,75.0,84.9,1500.35,20.4,0.0,5.07,-0.94,4.94
cnn,train,6000,3835.23,74.5,84.8,1500.4,20.3,0.0,5.05,-1.04,5.5
cnn,train,6000,3836.03,75.0,83.5,1500.4,20.6,0.0,5.09,-0.9,4.54
cnn,train,6000,3836.9,75.0,82.8,1500.4,20.2,0.0,5.09,-0.85,4.35
cnn,train,6000,3837.72,75.0,84.5,1500.35,20.6,0.0,5.08,-0.88,4.45
cnn,train,6000,3838.5,74.5,85.0,1500.35,20.5,0.0,5.08,-1.0,5.06
cnn,train,6000,3839.27,75.0,83.5,1500.35,20.2,0.0,5.1,-0.86,4.38
cnn,train,6000,3840.07,75.0,82.5,1500.4,20.5,0.0,5.06,-1.03,5.22
cnn,train,6000,3840.88,75.4,85.3,1500.4,20.3,0.0,5.09,-0.88,4.48
cnn,train,6000,3841.77,75.9,81.8,1500.35,20.6,0.0,5.06,-1.06,5.4
cnn,train,6000,3842.59,75.4,83.7,1500.35,20.2,0.0,5.09,-0.8,4.1
cnn,train,6000,3843.5,75.4,85.3,1500.35,20.4,0.0,5.11,-0.91,4.67
cnn,train,6000,3844.31,75.4,83.8,1500.35,20.2,0.0,5.09,-0.89,4.54
cnn,train,6000,3845.06,74.5,83.8,1500.4,20.4,0.0,5.07,-0.92,4.65
cnn,train,6000,3845.93,75.0,85.4,1500.35,20.5,0.0,5.08,-0.96,4.86
cnn,train,6000,3846.69,75.0,86.3,1500.35,20.2,0.0,5.07,-0.93,4.76
cnn,train,6000,3847.48,75.4,83.2,1500.4,20.4,0.0,5.07,-0.96,4.88
cnn,train,6000,3848.34,74.0,85.5,1500.4,20.2,0.0,5.09,-0.94,4.76
cnn,train,6000,3849.14,75.0,84.3,1500.35,20.4,0.0,5.1,-0.97,4.94
cnn,train,6000,3849.92,75.4,86.1,1500.4,20.5,0.0,5.07,-0.96,4.86
cnn,train,6000,3850.7,75.4,85.4,1500.35,20.4,0.0,5.09,-0.83,4.92
cnn,train,6000,3851.47,75.9,82.8,1500.4,20.3,0.0,5.05,-1.08,5.38
cnn,train,6000,3852.3,75.4,82.4,1500.4,20.6,0.0,5.11,-1.06,5.43
cnn,train,6000,3853.21,75.9,83.4,1500.4,20.4,0.0,5.11,-0.95,5.4
cnn,train,6000,3854.03,75.9,85.9,1500.4,20.4,0.0,5.07,-0.97,4.94
cnn,train,6000,3854.81,76.4,84.4,1500.4,20.3,0.0,5.1,-0.86,4.4
cnn,train,6000,3855.62,75.4,83.2,1500.35,20.6,0.0,5.07,-1.07,5.4
cnn,train,6000,3856.42,75.4,83.2,1500.35,20.4,0.0,5.07,-0.87,4.44
cnn,train,6000,3857.17,74.0,83.4,1500.35,20.2,0.0,5.06,-0.97,4.95
cnn,train,6000,3857.94,76.4,83.3,1500.35,20.5,0.0,5.06,-1.02,5.16
cnn,train,6000,3858.84,75.0,85.4,1500.35,20.3,0.0,5.06,-0.96,4.9
cnn,train,6000,3859.61,75.0,80.7,1500.35,20.4,0.0,5.07,-0.88,4.49
cnn,train,6000,3860.55,75.4,82.8,1500.35,20.3,0.0,5.08,-0.97,4.94
cnn,train,6000,3861.3,76.9,82.5,1500.35,20.4,0.0,5.11,-0.93,4.77
cnn,train,6000,3862.12,75.9,85.3,1500.35,20.5,0.0,5.08,-0.95,4.8
cnn,train,6000,3862.9,75.4,85.1,1500.4,20.3,0.0,5.07,-0.9,4.56
cnn,train,6000,3863.67,75.9,80.6,1500.4,20.5,0.0,5.1,-0.99,5.04
cnn,train,6000,3864.57,75.4,83.6,1500.35,20.2,0.0,5.07,-0.97,4.94
cnn,train,6000,3865.35,76.4,80.5,1500.35,20.4,0.0,5.07,-0.91,4.65
cnn,train,6000,3866.21,75.9,86.3,1500.4,20.2,0.0,5.08,-0.95,4.8
cnn,train,6000,3867.07,75.4,82.6,1500.35,20.5,0.0,5.08,-0.81,4.12
cnn,train,6000,3867.97,75.0,83.8,1500.4,20.4,0.0,5.03,-1.15,5.77
cnn,train,6000,3868.77,75.9,84.1,1500.35,20.5,0.0,5.07,-0.96,4.9
cnn,train,6000,3869.57,75.9,86.4,1500.35,20.1,0.0,5.1,-0.85,4.36
cnn,train,6000,3870.35,76.4,83.9,1500.4,20.4,0.0,5.03,-1.14,5.73
cnn,train,6000,3871.12,75.0,84.6,1500.4,20.5,0.0,5.07,-0.96,4.9
cnn,train,6000,3871.92,75.4,85.6,1500.4,20.1,0.0,5.08,-0.97,4.03
cnn,train,6000,3872.68,76.9,80.4,1500.35,20.3,0.0,5.08,-0.78,3.98
cnn,train,6000,3873.59,75.0,84.1,1500.35,20.4,0.0,5.07,-0.95,4.84
cnn,train,6000,3874.35,75.0,84.1,1500.35,20.2,0.0,5.08,-0.96,4.86
cnn,train,6000,3875.13,75.0,82.0,1500.4,20.4,0.0,5.11,-0.89,4.85
cnn,train,6000,3876.06,75.9,84.3,1500.35,20.3,0.0,5.04,-1.1,5.53
cnn,train,6000,3876.92,75.0,85.1,1500.35,20.4,0.0,5.07,-1.04,5.27
cnn,train,6000,3877.74,75.9,84.3,1500.35,20.2,0.0,5.06,-0.99,5.06
cnn,train,6000,3878.5,75.4,79.9,1500.35,20.4,0.0,5.07,-1.08,5.5
cnn,train,6000,3879.33,75.0,85.5,1500.35,20.4,0.0,5.08,-0.82,4.19
cnn,train,6000,3880.1,75.9,83.2,1500.4,20.3,0.0,5.08,-0.94,4.79
cnn,train,6000,3880.9,76.4,82.4,1500.35,20.6,0.0,5.05,-1.01,5.08
cnn,train,6000,3881.76,75.0,84.2,1500.4,20.2,0.0,5.08,-0.95,4.84
cnn,train,6000,3882.59,75.9,82.9,1500.35,20.6,0.0,5.07,-1.0,5.07
cnn,train,6000,3883.43,75.9,84.8,1500.35,20.2,0.0,5.08,-0.93,4.7
cnn,train,6000,3884.19,75.9,82.2,1500.4,20.4,0.0,5.09,-0.85,4.38
cnn,train,6000,3884.97,75.9,81.2,1500.35,20.5,0.0,5.08,-1.03,5.26
cnn,train,6000,3885.74,75.9,16.7,1500.35,20.1,0.0,5.12,-0.63,3.47
cnn,train,6000,3886.58,73.5,24.9,1500.35,14.5,0.0,5.11,-0.78,4.15
cnn,train,6000,3887.26,74.0,25.9,1500.35,15.7,0.0,5.12,-0.8,4.08
cnn,train,6000,3887.94,73.0,26.0,1500.4,18.8,0.0,5.11,-0.77,3.92
cnn,train,6000,3888.62,73.5,25.4,1500.35,21.5,0.0,5.11,-0.77,3.93
cnn,train,6000,3889.31,73.5,26.0,1500.35,24.1,0.0,5.11,-0.76,3.75
cnn,train,6000,3890.0,74.0,26.1,1500.4,19.8,0.0,5.11,-0.78,3.71
cnn,train,6000,3890.69,73.0,26.0,1500.35,19.8,0.0,5.09,-0.79,4.02
cnn,train,6000,3891.37,71.5,25.5,1500.35,19.9,0.0,5.11,-0.79,4.06
cnn,train,6000,3892.05,72.5,25.7,1500.4,20.1,0.0,5.09,-0.83,4.4
cnn,train,6000,3892.73,72.5,25.0,1500.4,20.1,0.0,5.1,-0.77,3.93
cnn,train,6000,3893.43,72.5,26.4,1500.35,20.2,0.0,5.11,-0.76,3.9
cnn,train,6000,3894.12,71.5,60.9,1500.35,20.5,0.0,5.08,-0.93,4.72
cnn,train,6000,3894.93,71.5,86.6,1500.35,20.6,0.0,5.09,-0.74,3.79
cnn,train,6000,3895.9,73.5,86.7,1500.35,20.7,0.0,5.08,-0.92,4.68
cnn,train,6000,3896.88,73.5,89.2,1500.35,20.9,0.0,5.08,-1.02,5.13
cnn,train,6000,3897.72,72.5,89.3,1500.4,20.6,0.0,5.08,-0.94,4.79
cnn,train,6000,3898.6,74.5,89.6,1500.35,20.3,0.0,5.08,-0.93,4.72
cnn,train,6000,3899.53,74.5,90.5,1500.35,20.4,0.0,5.07,-0.96,4.84
cnn,train,6000,3900.32,75.0,88.0,1500.35,20.6,0.0,5.08,-0.83,4.25
cnn,train,6000,3901.21,74.5,89.4,1500.35,20.4,0.0,5.1,-0.76,3.9
cnn,train,6000,3902.01,75.0,90.9,1500.35,20.8,0.0,5.08,-1.04,5.27
cnn,train,6000,3902.78,74.5,89.1,1500.4,20.4,0.0,5.08,-0.89,4.52
cnn,train,6000,3903.57,75.4,89.8,1500.35,20.8,0.0,5.07,-0.94,4.79
cnn,train,6000,3904.35,75.4,89.8,1500.35,20.3,0.0,5.1,-0.77,3.92
cnn,train,6000,3905.32,75.4,90.8,1500.4,20.4,0.0,5.12,-0.98,5.02
cnn,train,6000,3906.22,75.9,92.1,1500.35,20.9,0.0,5.07,-0.97,4.93
cnn,train,6000,3907.12,74.5,87.1,1500.4,20.9,0.0,5.06,-1.0,5.06
cnn,train,6000,3908.18,75.4,89.3,1500.35,20.3,0.0,5.11,-0.79,3.88
cnn,train,6000,3909.06,75.0,92.0,1500.35,20.8,0.0,5.06,-0.97,4.94
cnn,train,6000,3909.97,75.9,88.4,1500.35,20.9,0.0,5.06,-1.0,5.07
cnn,train,6000,3910.91,75.9,88.0,1500.35,20.8,0.0,5.06,-0.98,5.2
cnn,train,6000,3911.74,74.5,88.8,1500.35,20.4,0.0,5.11,-0.83,4.06
cnn,train,6000,3912.57,75.4,90.5,1500.4,20.8,0.0,5.08,-0.89,4.54
cnn,train,6000,3913.44,75.9,87.9,1500.35,20.6,0.0,5.08,-0.92,4.7
cnn,train,6000,3914.42,75.9,88.7,1500.4,20.9,0.0,5.06,-1.0,5.08
cnn,train,6000,3915.38,75.4,89.9,1500.4,20.9,0.0,5.06,-1.02,5.18
cnn,train,6000,3916.38,75.4,90.1,1500.4,20.8,0.0,5.07,-0.98,5.0
cnn,train,6000,3917.21,75.9,89.0,1500.4,20.6,0.0,5.04,-1.06,5.09
cnn,train,6000,3918.14,75.4,88.9,1500.35,20.6,0.0,5.1,-0.76,3.85
cnn,train,6000,3919.1,75.0,88.1,1500.4,20.6,0.0,5.11,-0.8,4.54
cnn,train,6000,3920.06,75.9,89.0,1500.4,20.6,0.0,5.04,-1.12,5.67
cnn,train,6000,3920.94,75.9,90.8,1500.35,20.4,0.0,5.08,-0.89,4.52
cnn,train,6000,3921.73,75.9,87.4,1500.4,20.8,0.0,5.06,-0.97,4.94
cnn,train,6000,3922.59,75.0,87.6,1500.4,20.5,0.0,5.07,-0.95,4.79
cnn,train,6000,3923.38,75.9,90.9,1500.4,20.8,0.0,5.12,-0.92,4.68
cnn,train,6000,3924.33,75.0,81.8,1500.4,20.8,0.0,5.08,-0.97,4.92
cnn,train,6000,3925.18,75.9,83.2,1500.35,20.3,0.0,5.09,-0.91,4.63
cnn,train,6000,3926.04,75.0,83.3,1500.35,20.7,0.0,5.09,-0.92,4.68
cnn,train,6000,3926.82,75.4,84.4,1500.4,20.7,0.0,5.11,-0.88,4.45
cnn,train,6000,3927.63,74.5,83.7,1500.35,20.6,0.0,5.08,-0.81,4.13
cnn,train,6000,3928.4,75.0,83.2,1500.35,20.7,0.0,5.07,-1.03,5.25
cnn,train,6000,3929.2,75.0,86.8,1500.35,20.6,0.0,5.08,-0.92,4.68
cnn,train,6000,3929.96,75.4,83.0,1500.4,20.4,0.0,5.11,-0.83,4.22
cnn,train,6000,3930.76,75.0,82.8,1500.4,20.6,0.0,5.07,-0.77,3.93
cnn,train,6000,3931.64,75.4,84.4,1500.35,20.4,0.0,5.08,-0.96,4.89
cnn,train,6000,3932.46,75.9,79.2,1500.4,20.6,0.0,5.08,-0.89,4.53
cnn,train,6000,3933.37,75.0,85.4,1500.4,20.4,0.0,5.11,-0.82,4.17
cnn,train,6000,3934.24,75.4,84.1,1500.4,20.8,0.0,5.12,-1.01,5.18
cnn,train,6000,3935.1,75.4,84.9,1500.4,20.6,0.0,5.0,-1.02,5.21
cnn,train,6000,3935.97,75.0,86.3,1500.35,20.7,0.0,5.05,-1.02,5.17
cnn,train,6000,3936.78,75.4,82.9,1500.4,20.6,0.0,5.04,-1.16,5.81
cnn,train,6000,3937.68,75.4,83.9,1500.4,20.6,0.0,5.1,-0.93,4.74
cnn,train,6000,3938.46,75.9,84.0,1500.4,20.5,0.0,5.07,-0.98,4.97
cnn,train,6000,3939.35,75.0,86.2,1500.4,20.7,0.0,5.08,-0.94,4.92
cnn,train,6000,3940.11,75.9,83.4,1500.4,20.4,0.0,5.08,-0.9,4.56
cnn,train,6000,3940.87,75.0,85.2,1500.4,20.6,0.0,5.04,-1.12,5.63
cnn,train,6000,3941.74,74.5,85.3,1500.35,20.6,0.0,5.08,-0.89,4.56
cnn,train,6000,3942.55,75.9,82.9,1500.35,20.6,0.0,5.09,-0.81,4.11
cnn,train,6000,3943.46,75.4,83.6,1500.4,20.7,0.0,5.08,-1.0,5.08
cnn,train,6000,3944.26,75.0,83.3,1500.35,20.5,0.0,5.1,-0.75,4.81
cnn,train,6000,3945.14,76.4,86.5,1500.35,20.7,0.0,5.08,-0.9,4.61
cnn,train,6000,3946.04,74.5,80.9,1500.35,20.7,0.0,5.08,-1.04,5.26
cnn,train,6000,3946.86,75.9,86.8,1500.35,20.6,0.0,5.08,-0.92,4.7
cnn,train,6000,3947.67,74.0,83.9,1500.35,20.6,0.0,5.07,-0.73,3.74
cnn,train,6000,3948.6,75.0,85.4,1500.35,20.4,0.0,5.12,-0.75,4.28
cnn,train,6000,3949.35,75.9,84.0,1500.4,20.6,0.0,5.04,-1.11,5.62
cnn,train,6000,3950.2,75.0,86.4,1500.35,20.7,0.0,5.09,-0.92,4.65
cnn,train,6000,3951.02,74.5,83.4,1500.35,20.6,0.0,5.04,-1.11,5.58
cnn,train,6000,3951.86,75.9,85.1,1500.35,20.6,0.0,5.05,-0.98,4.95
cnn,train,6000,3952.67,75.0,84.0,1500.4,20.5,0.0,5.07,-0.99,5.03
cnn,train,6000,3953.44,74.5,82.1,1500.35,20.7,0.0,5.07,-1.05,5.29
cnn,train,6000,3954.27,74.5,84.4,1500.35,20.6,0.0,5.08,-0.85,4.35
cnn,train,6000,3955.11,74.5,85.5,1500.35,20.6,0.0,5.07,-1.01,5.12
cnn,train,6000,3955.96,75.4,86.8,1500.4,20.5,0.0,5.09,-0.83,4.22
cnn,train,6000,3956.74,75.9,81.1,1500.35,20.5,0.0,5.07,-0.98,4.99
cnn,train,6000,3957.5,75.0,83.2,1500.4,20.6,0.0,5.08,-0.89,4.52
cnn,train,6000,3958.29,75.0,85.6,1500.4,20.6,0.0,5.08,-0.9,4.58
cnn,train,6000,3959.11,75.4,86.3,1500.35,20.5,0.0,5.07,-0.94,4.93
cnn,train,6000,3959.97,75.4,84.8,1500.35,20.5,0.0,5.07,-0.97,4.94
cnn,train,6000,3960.82,75.9,85.1,1500.4,20.6,0.0,5.03,-1.14,5.75
cnn,train,6000,3961.6,74.5,84.1,1500.35,20.8,0.0,5.06,-1.08,5.5
cnn,train,6000,3962.4,75.0,84.2,1500.35,20.6,0.0,5.07,-0.89,4.81
cnn,train,6000,3963.21,76.4,86.5,1500.4,20.6,0.0,5.06,-0.84,4.29
cnn,train,6000,3964.02,75.0,83.0,1500.35,20.8,0.0,5.09,-0.88,4.48
cnn,train,6000,3964.84,75.4,82.9,1500.35,20.4,0.0,5.07,-0.96,4.89
cnn,train,6000,3965.63,75.4,81.4,1500.35,20.6,0.0,5.08,-0.94,4.79
cnn,train,6000,3966.4,74.5,84.6,1500.4,20.8,0.0,5.04,-0.94,4.79
cnn,train,6000,3967.21,75.9,82.6,1500.4,20.4,0.0,5.08,-0.91,4.62
cnn,train,6000,3968.01,75.9,81.8,1500.35,20.6,0.0,5.08,-0.78,3.99
cnn,train,6000,3968.8,75.9,85.9,1500.35,20.6,0.0,5.06,-1.05,5.34
cnn,train,6000,3969.71,76.4,82.2,1500.4,20.7,0.0,5.06,-1.08,5.47
cnn,train,6000,3970.61,75.0,83.7,1500.4,20.5,0.0,5.09,-0.98,4.98
cnn,train,6000,3971.41,75.0,82.9,1500.35,20.7,0.0,5.05,-1.0,5.08
cnn,train,6000,3972.25,76.4,84.6,1500.35,20.4,0.0,5.07,-0.93,4.71
cnn,train,6000,3973.08,75.0,81.3,1500.35,20.6,0.0,5.07,-0.82,4.2
cnn,train,6000,3973.93,75.0,85.6,1500.4,20.4,0.0,5.07,-0.84,4.26
cnn,train,6000,3974.76,74.0,82.6,1500.4,20.6,0.0,5.07,-1.03,4.63
cnn,train,6000,3975.56,75.4,85.0,1500.35,20.6,0.0,5.07,-0.97,4.94
cnn,train,6000,3976.38,75.4,82.1,1500.4,20.5,0.0,5.07,-0.98,4.99
cnn,train,6000,3977.15,75.9,82.2,1500.35,20.6,0.0,5.1,-0.84,4.93
cnn,train,6000,3977.94,75.4,85.7,1500.35,20.6,0.0,5.11,-0.87,4.43
cnn,train,6000,3978.75,74.5,83.4,1500.35,20.4,0.0,5.09,-0.85,4.34
cnn,train,6000,3979.48,74.5,85.4,1500.4,20.6,0.0,5.07,-0.98,5.03
cnn,train,6000,3980.34,75.9,85.6,1500.35,20.7,0.0,5.06,-0.98,4.99
cnn,train,6000,3981.24,75.9,84.4,1500.35,20.8,0.0,5.07,-1.05,5.39
cnn,train,6000,3982.03,75.4,86.1,1500.35,20.5,0.0,5.09,-0.83,4.81
cnn,train,6000,3982.89,75.4,83.3,1500.4,20.7,0.0,5.06,-1.04,5.26
cnn,train,6000,3983.82,75.9,81.0,1500.35,20.5,0.0,5.07,-0.97,4.93
cnn,train,6000,3984.59,75.0,81.2,1500.4,20.6,0.0,5.07,-0.93,4.72
cnn,train,6000,3985.43,75.9,86.4,1500.35,20.4,0.0,5.09,-0.84,4.49
cnn,train,6000,3986.21,75.0,84.8,1500.35,20.6,0.0,5.08,-0.8,4.08
cnn,train,6000,3986.98,75.9,84.8,1500.4,20.8,0.0,5.06,-0.99,5.08
cnn,train,6000,3987.79,75.4,86.1,1500.4,20.5,0.0,5.06,-1.04,5.27
cnn,train,6000,3988.55,75.4,82.3,1500.4,20.6,0.0,5.07,-0.95,4.84
cnn,train,6000,3989.4,75.4,84.3,1500.4,20.6,0.0,5.1,-0.94,4.79
cnn,train,6000,3990.28,76.4,82.4,1500.35,20.6,0.0,5.02,-1.05,5.34
cnn,train,6000,3991.13,75.4,81.8,1500.35,20.6,0.0,5.07,-0.97,4.92
cnn,train,6000,3992.04,76.4,81.2,1500.35,20.7,0.0,5.06,-1.09,5.5
cnn,train,6000,3992.9,75.4,85.4,1500.4,20.4,0.0,5.07,-0.98,5.0
cnn,train,6000,3993.84,75.4,83.7,1500.4,20.7,0.0,5.07,-0.93,4.92
cnn,train,6000,3994.65,75.0,84.6,1500.4,20.5,0.0,5.09,-0.8,3.98
cnn,train,6000,3995.49,75.0,84.8,1500.35,20.8,0.0,5.04,-1.1,5.57
cnn,train,6000,3996.37,75.0,84.2,1500.4,20.6,0.0,5.09,-0.81,4.1
cnn,train,6000,3997.19,75.4,82.3,1500.35,20.7,0.0,5.06,-1.12,5.64
cnn,train,6000,3998.0,75.4,87.2,1500.4,20.4,0.0,5.07,-0.82,4.16
cnn,train,6000,3998.87,75.4,82.2,1500.35,20.7,0.0,5.05,-1.09,5.5
cnn,train,6000,3999.66,76.4,85.9,1500.4,20.6,0.0,5.11,-0.97,4.98
cnn,train,6000,4000.43,75.9,84.5,1500.4,20.5,0.0,5.04,-1.1,5.56
cnn,train,6000,4001.3,75.9,84.8,1500.4,20.6,0.0,5.09,-0.78,3.98
cnn,train,6000,4002.07,76.4,84.8,1500.35,20.3,0.0,5.11,-0.81,4.13
cnn,train,6000,4002.83,76.4,84.0,1500.35,20.6,0.0,5.08,-0.95,4.83
cnn,train,6000,4003.71,75.0,85.6,1500.35,20.7,0.0,5.06,-0.94,4.77
cnn,train,6000,4004.6,75.0,82.1,1500.4,20.7,0.0,5.11,-0.75,4.81
cnn,train,6000,4005.48,76.4,84.8,1500.4,20.4,0.0,5.07,-0.96,4.95
cnn,train,6000,4006.44,75.0,85.1,1500.4,20.6,0.0,5.08,-0.86,4.71
cnn,train,6000,4007.21,75.4,83.4,1500.4,20.5,0.0,5.08,-1.01,5.09
cnn,train,6000,4008.1,75.4,85.9,1500.35,20.7,0.0,5.07,-0.98,4.75
cnn,train,6000,4008.91,75.4,84.7,1500.35,20.6,0.0,5.08,-0.94,4.77
cnn,train,6000,4009.81,75.0,84.3,1500.4,20.7,0.0,5.09,-0.9,4.57
cnn,train,6000,4010.72,76.4,83.2,1500.4,20.8,0.0,5.05,-0.97,4.94
cnn,train,6000,4011.51,75.0,86.1,1500.35,20.6,0.0,5.1,-0.78,4.68
cnn,train,6000,4012.28,75.4,83.9,1500.35,20.5,0.0,5.05,-1.0,5.07
cnn,train,6000,4013.16,75.4,85.2,1500.35,20.7,0.0,5.08,-0.93,4.72
cnn,train,6000,4014.11,75.4,82.3,1500.4,20.8,0.0,5.05,-0.96,4.92
cnn,train,6000,4014.88,75.0,85.7,1500.35,20.6,0.0,5.08,-0.79,4.03
cnn,train,6000,4015.65,76.4,84.9,1500.35,20.4,0.0,5.11,-0.78,3.97
cnn,train,6000,4016.59,75.0,86.5,1500.35,20.5,0.0,5.12,-0.73,3.74
cnn,train,6000,4017.37,75.0,85.1,1500.35,20.6,0.0,5.04,-1.09,5.53
cnn,train,6000,4018.24,75.4,87.0,1500.4,20.7,0.0,5.08,-0.93,4.74
cnn,train,6000,4019.14,76.4,83.2,1500.35,20.7,0.0,5.07,-1.01,5.24
cnn,train,6000,4019.99,75.0,85.2,1500.4,20.4,0.0,5.1,-0.78,4.79
cnn,train,6000,4020.77,75.9,83.2,1500.4,20.6,0.0,5.06,-1.09,5.5
cnn,train,6000,4021.68,75.4,84.3,1500.4,20.5,0.0,5.1,-0.77,3.94
cnn,train,6000,4022.48,76.4,85.0,1500.35,20.6,0.0,5.03,-1.13,5.67
cnn,train,6000,4023.44,75.4,84.8,1500.35,20.4,0.0,5.08,-0.85,4.33
cnn,train,6000,4024.35,76.4,86.5,1500.4,20.5,0.0,5.08,-0.74,3.78
cnn,train,6000,4025.2,75.4,83.1,1500.35,20.7,0.0,5.07,-1.01,5.11
cnn,train,6000,4026.03,75.9,83.9,1500.35,20.5,0.0,5.1,-0.97,4.93
cnn,train,6000,4026.89,76.4,82.3,1500.4,20.7,0.0,5.07,-1.03,5.21
cnn,train,6000,4027.68,76.4,85.9,1500.35,20.7,0.0,5.08,-0.9,4.57
cnn,train,6000,4028.47,75.4,84.7,1500.35,20.5,0.0,5.08,-0.74,3.76
cnn,train,6000,4029.36,75.4,84.4,1500.35,20.7,0.0,5.08,-0.92,4.7
cnn,train,6000,4030.15,75.4,82.3,1500.35,20.5,0.0,5.08,-0.92,4.67
cnn,train,6000,4031.07,75.9,86.6,1500.4,20.6,0.0,5.1,-0.76,4.7
cnn,train,6000,4031.87,74.5,84.5,1500.35,20.6,0.0,5.1,-0.76,5.62
cnn,train,6000,4032.62,75.9,83.3,1500.35,20.8,0.0,5.06,-0.96,4.88
cnn,train,6000,4033.39,75.4,85.5,1500.4,20.7,0.0,5.07,-0.94,4.79
cnn,train,6000,4034.32,75.4,83.4,1500.35,20.8,0.0,5.08,-1.01,5.2
cnn,train,6000,4035.19,75.0,84.2,1500.4,20.4,0.0,5.1,-0.83,4.25
cnn,train,6000,4035.95,75.0,87.3,1500.35,20.6,0.0,5.08,-0.8,4.07
cnn,train,6000,4036.71,75.4,84.7,1500.35,20.7,0.0,5.08,-0.95,4.81
cnn,train,6000,4037.5,75.4,84.3,1500.4,20.4,0.0,5.08,-0.82,4.72
cnn,train,6000,4038.43,75.0,83.4,1500.4,20.6,0.0,5.1,-0.75,3.83
cnn,train,6000,4039.24,74.5,83.4,1500.35,20.4,0.0,5.11,-0.75,3.87
cnn,train,6000,4040.01,75.4,83.6,1500.4,20.6,0.0,5.08,-0.9,4.62
cnn,train,6000,4040.82,75.0,85.1,1500.35,20.6,0.0,5.07,-0.99,5.03
cnn,train,6000,4041.67,75.9,84.2,1500.35,20.6,0.0,5.04,-1.12,5.63
cnn,train,6000,4042.44,75.9,82.5,1500.4,20.7,0.0,5.06,-1.01,5.12
cnn,train,6000,4043.25,75.4,85.4,1500.35,20.5,0.0,5.12,-0.93,4.76
cnn,train,6000,4044.18,75.0,84.1,1500.4,20.6,0.0,5.09,-0.93,4.71
cnn,train,6000,4044.99,75.9,84.4,1500.35,20.4,0.0,5.09,-0.88,4.51
cnn,train,6000,4045.79,75.0,83.2,1500.4,20.7,0.0,5.08,-1.0,5.26
cnn,train,6000,4046.62,75.4,85.3,1500.4,20.4,0.0,5.12,-0.81,4.13
cnn,train,6000,4047.41,75.9,84.6,1500.4,20.6,0.0,5.09,-0.78,3.9
cnn,train,6000,4048.25,75.4,85.8,1500.35,20.5,0.0,5.08,-0.95,4.81
cnn,train,6000,4049.05,74.5,83.2,1500.35,20.4,0.0,5.09,-0.88,4.45
cnn,train,6000,4049.91,75.0,82.8,1500.35,20.8,0.0,5.06,-0.89,4.54
cnn,train,6000,4050.77,75.4,85.1,1500.35,20.6,0.0,5.08,-0.94,4.79
cnn,train,6000,4051.58,75.0,83.2,1500.35,20.7,0.0,5.08,-0.84,4.26
cnn,train,6000,4052.55,75.0,82.9,1500.4,20.6,0.0,5.08,-0.86,4.4
cnn,train,6000,4053.36,74.5,84.8,1500.4,20.7,0.0,5.08,-0.94,4.79
cnn,train,6000,4054.24,75.4,81.4,1500.4,20.6,0.0,5.04,-0.91,4.62
cnn,train,6000,4055.01,75.0,83.9,1500.4,20.8,0.0,5.1,-1.06,5.4
cnn,train,6000,4055.8,74.0,85.1,1500.35,20.3,0.0,5.1,-0.86,4.39
cnn,train,6000,4056.58,75.4,82.6,1500.4,20.6,0.0,5.08,-0.89,4.54
cnn,train,6000,4057.36,75.4,86.1,1500.4,20.7,0.0,5.07,-0.98,4.98
cnn,train,6000,4058.14,75.4,86.4,1500.4,20.6,0.0,5.07,-0.79,4.06
cnn,train,6000,4058.95,75.0,83.4,1500.4,20.6,0.0,5.1,-0.89,5.44
cnn,train,6000,4059.77,75.4,84.7,1500.35,20.6,0.0,5.09,-0.8,4.71
cnn,train,6000,4060.67,75.4,82.4,1500.35,20.7,0.0,5.05,-1.03,5.21
cnn,train,6000,4061.54,75.9,84.7,1500.4,20.4,0.0,5.08,-0.92,4.68
cnn,train,6000,4062.35,75.0,82.4,1500.4,20.6,0.0,5.08,-0.91,4.61
cnn,train,6000,4063.14,75.4,85.3,1500.4,20.6,0.0,5.07,-0.94,4.76
cnn,train,6000,4063.96,74.5,86.6,1500.4,20.6,0.0,5.08,-0.94,4.79
cnn,train,6000,4064.78,74.5,83.2,1500.35,20.8,0.0,5.07,-0.84,4.25
cnn,train,6000,4065.61,75.0,84.9,1500.4,20.4,0.0,5.08,-0.9,4.6
cnn,train,6000,4066.52,75.9,82.8,1500.35,20.5,0.0,5.07,-0.94,4.77
cnn,train,6000,4067.38,75.4,83.4,1500.35,20.6,0.0,5.07,-0.87,4.57
cnn,train,6000,4068.25,75.9,85.6,1500.4,20.6,0.0,5.08,-0.99,5.03
cnn,train,6000,4069.06,76.4,81.6,1500.4,20.5,0.0,5.08,-0.93,4.74
cnn,train,6000,4069.87,74.5,83.2,1500.4,20.8,0.0,5.06,-1.01,5.15
cnn,train,6000,4070.68,75.0,84.6,1500.35,20.6,0.0,5.08,-0.82,4.16
cnn,train,6000,4071.47,75.9,82.9,1500.35,20.6,0.0,5.06,-1.08,5.47
cnn,train,6000,4072.43,75.0,84.8,1500.35,20.4,0.0,5.1,-0.83,3.85
